Sample,Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size,Captured Timestamp,CPU,Memory,Cache Hits,Cache Misses,Cache Size,Cache Hits/s,Cache Misses/s,Cache Requests/s,Cache Hit Ratio,Cache Avg Latency
56,1786856812,60,,Aggregated,55.9,0.1,140.0,200.0,240.0,270.0,380.0,490.0,1300.0,1900.0,3200.0,3200.0,3200.0,1886,3,140,205.67771039208992,12.478700024075806,3249.153600016143,378.3541887592789,2026-08-16 05:06:55,579.0,21.0,1325.0,280.0,0.0,50.0,5.0,55.0,0.9090909090909092,134.0
57,1786856813,60,,Aggregated,57.2,0.1,140.0,200.0,240.0,270.0,390.0,480.0,1300.0,1800.0,3200.0,3200.0,3200.0,1942,3,140,206.89261611715895,12.478700024075806,3249.153600016143,374.1369721936149,2026-08-16 05:06:56,579.0,21.0,1374.0,286.0,0.0,49.0,6.0,55.0,0.8909090909090909,132.0
58,1786856814,60,,Aggregated,57.5,0.1,150.0,200.0,240.0,280.0,390.0,480.0,1300.0,1800.0,3200.0,3200.0,3200.0,2007,4,150,207.94916696541728,12.478700024075806,3249.153600016143,369.33383158943695,2026-08-16 05:06:57,579.0,21.0,1416.0,294.0,0.0,42.0,8.0,50.0,0.84,132.0
59,1786856815,60,,Aggregated,58.8,0.1,150.0,210.0,250.0,280.0,390.0,480.0,1300.0,1800.0,3200.0,3200.0,3200.0,2064,4,150,209.43165983506813,12.478700024075806,3249.153600016143,365.0237403100775,2026-08-16 05:06:58,579.0,21.0,1470.0,298.0,0.0,54.0,4.0,58.0,0.9310344827586208,130.0
60,1786856816,60,,Aggregated,59.0,0.1,150.0,210.0,250.0,290.0,400.0,480.0,1300.0,1800.0,3200.0,3200.0,3200.0,2127,4,150,210.96240399594956,12.478700024075806,3249.153600016143,362.1438645980254,2026-08-16 05:07:00,579.0,21.0,1522.0,303.0,0.0,52.0,5.0,57.0,0.912280701754386,129.0
61,1786856817,60,,Aggregated,59.3,0.2,150.0,210.0,260.0,300.0,400.0,480.0,1200.0,1800.0,3200.0,3200.0,3200.0,2188,4,150,212.2216304384844,12.478700024075806,3249.153600016143,357.82495429616085,2026-08-16 05:07:01,579.0,21.0,1572.0,309.0,0.0,50.0,6.0,56.0,0.8928571428571429,128.0
62,1786856818,60,,Aggregated,59.9,0.2,160.0,220.0,260.0,300.0,400.0,480.0,1200.0,1700.0,3200.0,3200.0,3200.0,2244,4,160,213.3996584667725,12.478700024075806,3249.153600016143,354.91354723707667,2026-08-16 05:07:02,579.0,21.0,1617.0,318.0,0.0,45.0,9.0,54.0,0.8333333333333334,127.0
63,1786856819,60,,Aggregated,59.7,0.2,160.0,220.0,270.0,310.0,400.0,480.0,1200.0,1700.0,3200.0,3200.0,3200.0,2306,4,160,214.8003862096552,12.478700024075806,3249.153600016143,351.459236773634,2026-08-16 05:07:03,579.0,21.0,1671.0,322.0,0.0,54.0,4.0,58.0,0.9310344827586208,126.0
64,1786856820,60,,Aggregated,59.7,0.2,160.0,220.0,270.0,310.0,410.0,490.0,1200.0,1700.0,3200.0,3200.0,3200.0,2368,4,160,216.2611424406055,12.478700024075806,3249.153600016143,347.9096283783784,2026-08-16 05:07:04,579.0,21.0,1719.0,328.0,0.0,48.0,6.0,54.0,0.8888888888888888,125.0
65,1786856821,60,,Aggregated,59.2,0.2,160.0,220.0,270.0,310.0,410.0,490.0,1200.0,1700.0,3200.0,3200.0,3200.0,2428,4,160,217.28113966202767,12.478700024075806,3249.153600016143,345.01235584843494,2026-08-16 05:07:05,579.0,21.0,1771.0,333.0,0.0,52.0,5.0,57.0,0.912280701754386,124.0
